1.16,-0.00015297
1.17,-0.00028005
1.18,-0.00039909
1.19,-0.00050885
1.2,-0.00060808
1.21,-0.00069581
1.22,-0.00077212
1.23,-0.00083735
1.24,-0.00089185
1.25,-0.00093597
1.26,-0.00097006
1.27,-0.00099447
1.28,-0.0010095
1.29,-0.0010156
1.3,-0.001013
1.31,-0.0010022
1.32,-0.00098338
1.33,-0.00095703
1.34,-0.00092378
1.35,-0.00088433
1.36,-0.00083938
1.37,-0.00078963
1.38,-0.00073578
1.39,-0.00067852
1.4,-0.00061856
1.41,-0.0005566
1.42,-0.00049334
1.43,-0.00042947
1.44,-0.0003657
1.45,-0.00030258
1.46,-0.00024012
1.47,-0.00017817
1.48,-0.00011659
1.49,-5.5248e-05
1.5,6.0063e-06
1.51,6.7311e-05
1.52,0.00012881
1.53,0.00019064
1.54,0.00025294
1.55,0.00031585
1.56,0.00037952
1.57,0.00044418
1.58,0.00051042
1.59,0.00057891
1.6,0.00065035
1.61,0.00072541
1.62,0.00080478
1.63,0.00088914
1.64,0.00097917
1.65,0.0010755
1.66,0.001179
1.67,0.0012901
1.68,0.0014096
1.69,0.0015378
1.7,0.0016735
1.71,0.0018149
1.72,0.0019604
1.73,0.0021084
1.74,0.0022571
1.75,0.002405
1.76,0.0025504
1.77,0.0026915
1.78,0.0028269
1.79,0.0029547
1.8,0.0030734
1.81,0.0031816
1.82,0.0032796
1.83,0.0033681
1.84,0.0034476
1.85,0.0035188
1.86,0.0035822
1.87,0.0036386
1.88,0.0036884
1.89,0.0037324
1.9,0.0037711
1.91,0.0038053
1.92,0.0038354
1.93,0.0038618
1.94,0.0038834
1.95,0.0038988
1.96,0.0039066
1.97,0.0039054
1.98,0.0038938
1.99,0.0038705
2,0.0038339
2.01,0.0037827
2.02,0.0037156
2.03,0.003631
2.04,0.0035276
2.05,0.0034046
2.06,0.003263
2.07,0.0031046
2.08,0.002931
2.09,0.002744
2.1,0.0025453
2.11,0.0023364
2.12,0.0021191
2.13,0.0018951
2.14,0.0016661
2.15,0.0014338
2.16,0.0011998
2.17,0.00096565
2.18,0.00073217
2.19,0.0005
2.2,0.00026976
2.21,4.2102e-05
2.22,-0.00018235
2.23,-0.00040296
2.24,-0.00061909
2.25,-0.00083011
2.26,-0.0010354
2.27,-0.0012343
2.28,-0.0014261
2.29,-0.0016106
2.3,-0.0017885
2.31,-0.001961
2.32,-0.002129
2.33,-0.0022936
2.34,-0.002456
2.35,-0.0026172
2.36,-0.0027784
2.37,-0.0029404
2.38,-0.0031046
2.39,-0.0032718
2.4,-0.0034433
2.41,-0.0036196
2.42,-0.0037993
2.43,-0.0039807
2.44,-0.0041619
2.45,-0.0043411
2.46,-0.0045165
2.47,-0.0046862
2.48,-0.0048485
2.49,-0.0050015
2.5,-0.0051434
2.51,-0.0052724
2.52,-0.0053866
2.53,-0.0054847
2.54,-0.0055672
2.55,-0.0056351
2.56,-0.0056893
2.57,-0.0057307
2.58,-0.0057604
2.59,-0.0057793
2.6,-0.0057884
2.61,-0.0057886
2.62,-0.0057809
2.63,-0.0057663
2.64,-0.0057456
2.65,-0.0057198
2.66,-0.0056887
2.67,-0.0056523
2.68,-0.0056102
2.69,-0.0055624
2.7,-0.0055086
2.71,-0.0054487
2.72,-0.0053823
2.73,-0.0053095
2.74,-0.0052299
2.75,-0.0051433
2.76,-0.0050497
2.77,-0.0049489
2.78,-0.0048415
2.79,-0.0047283
2.8,-0.00461
2.81,-0.0044874
2.82,-0.0043612
2.83,-0.004232
2.84,-0.0041008
2.85,-0.0039682
2.86,-0.0038349
2.87,-0.0037017
2.88,-0.0035693
2.89,-0.0034386
2.9,-0.0033112
2.91,-0.0031887
2.92,-0.0030728
2.93,-0.002965
2.94,-0.0028672
2.95,-0.002781
2.96,-0.002708
2.97,-0.0026499
2.98,-0.0026083
2.99,-0.002585
3,-0.0025816
3.01,-0.0025988
3.02,-0.0026337
3.03,-0.0026826
3.04,-0.0027415
3.05,-0.0028066
3.06,-0.0028741
3.07,-0.0029402
3.08,-0.0030009
3.09,-0.0030526
3.1,-0.0030912
3.11,-0.0031131
3.12,-0.0031143
3.13,-0.0030923
3.14,-0.0030489
3.15,-0.0029873
3.16,-0.0029107
3.17,-0.0028222
3.18,-0.002725
3.19,-0.0026222
3.2,-0.002517
3.21,-0.0024125
3.22,-0.0023118
3.23,-0.0022182
3.24,-0.0021347
3.25,-0.0020637
3.26,-0.0020046
3.27,-0.0019558
3.28,-0.001916
3.29,-0.0018836
3.3,-0.0018573
3.31,-0.0018354
3.32,-0.0018167
3.33,-0.0017996
3.34,-0.0017826
3.35,-0.0017643
3.36,-0.0017432
3.37,-0.0017186
3.38,-0.0016919
3.39,-0.0016655
3.4,-0.0016416
3.41,-0.0016224
3.42,-0.0016101
3.43,-0.001607
3.44,-0.0016154
3.45,-0.0016374
3.46,-0.0016752
3.47,-0.0017312
3.48,-0.0018076
3.49,-0.0019058
3.5,-0.0020243
3.51,-0.0021609
3.52,-0.0023133
3.53,-0.0024793
3.54,-0.0026566
3.55,-0.002843
3.56,-0.0030362
3.57,-0.0032339
3.58,-0.0034339
3.59,-0.0036339
3.6,-0.0038317
3.61,-0.0040254
3.62,-0.0042144
3.63,-0.0043985
3.64,-0.0045775
3.65,-0.0047513
3.66,-0.0049195
3.67,-0.0050821
3.68,-0.0052388
3.69,-0.0053894
3.7,-0.0055337
3.71,-0.0056716
3.72,-0.0058027
3.73,-0.005927
3.74,-0.0060444
3.75,-0.0061549
3.76,-0.0062585
3.77,-0.0063553
3.78,-0.0064451
3.79,-0.0065281
3.8,-0.0066041
3.81,-0.0066733
3.82,-0.0067356
3.83,-0.0067909
3.84,-0.0068394
3.85,-0.0068811
3.86,-0.0069163
3.87,-0.0069453
3.88,-0.0069686
3.89,-0.0069866
3.9,-0.0069997
3.91,-0.0070081
3.92,-0.0070125
3.93,-0.007013
3.94,-0.0070102
3.95,-0.0070044
3.96,-0.0069959
3.97,-0.0069849
3.98,-0.00697
3.99,-0.0069495
4,-0.0069216
4.01,-0.0068847
4.02,-0.0068371
4.03,-0.0067771
4.04,-0.006703
4.05,-0.006613
4.06,-0.0065055
4.07,-0.0063788
4.08,-0.0062312
4.09,-0.0060614
4.1,-0.0058704
4.11,-0.0056595
4.12,-0.0054301
4.13,-0.0051835
4.14,-0.0049212
4.15,-0.0046444
4.16,-0.0043547
4.17,-0.0040532
4.18,-0.0037415
4.19,-0.0034209
4.2,-0.0030927
4.21,-0.0027581
4.22,-0.0024179
4.23,-0.0020725
4.24,-0.0017223
4.25,-0.001368
4.26,-0.0010098
4.27,-0.00064847
4.28,-0.00028434
4.29,8.2075e-05
4.3,0.00045028
4.31,0.00081978
4.32,0.0011901
4.33,0.0015607
4.34,0.0019307
4.35,0.0022995
4.36,0.002666
4.37,0.0030294
4.38,0.003389
4.39,0.0037438
4.4,0.004093
4.41,0.0044358
4.42,0.0047713
4.43,0.0050988
4.44,0.0054172
4.45,0.0057259
4.46,0.006024
4.47,0.0063107
4.48,0.0065853
4.49,0.0068469
4.5,0.0070949
4.51,0.0073283
4.52,0.0075464
4.53,0.0077485
4.54,0.0079338
4.55,0.0081014
4.56,0.0082507
4.57,0.0083813
4.58,0.0084955
4.59,0.0085958
4.6,0.0086852
4.61,0.0087661
4.62,0.0088414
4.63,0.0089137
4.64,0.0089858
4.65,0.0090603
4.66,0.00914
4.67,0.0092276
4.68,0.0093257
4.69,0.0094365
4.7,0.0095591
4.71,0.0096922
4.72,0.0098345
4.73,0.0099845
4.74,0.010141
4.75,0.010302
4.76,0.010467
4.77,0.010634
4.78,0.010802
4.79,0.01097
4.8,0.011135
4.81,0.011298
4.82,0.011457
4.83,0.011612
4.84,0.011763
4.85,0.011909
4.86,0.012051
4.87,0.012188
4.88,0.01232
4.89,0.012447
4.9,0.012568
4.91,0.012682
4.92,0.012791
4.93,0.012893
4.94,0.012989
4.95,0.013078
4.96,0.013161
4.97,0.013238
4.98,0.013307
4.99,0.013371
5,0.013428
5.01,0.013478
5.02,0.013522
5.03,0.01356
5.04,0.013591
5.05,0.013615
5.06,0.013632
5.07,0.013638
5.08,0.013633
5.09,0.013615
5.1,0.013582
5.11,0.013533
5.12,0.013466
5.13,0.01338
5.14,0.013271
5.15,0.01314
5.16,0.012985
5.17,0.012804
5.18,0.012602
5.19,0.012385
5.2,0.012156
5.21,0.011922
5.22,0.011688
5.23,0.011458
5.24,0.011238
5.25,0.011033
5.26,0.010849
5.27,0.01069
5.28,0.010561
5.29,0.010467
5.3,0.010405
5.31,0.010371
5.32,0.010362
5.33,0.010375
5.34,0.010405
5.35,0.010448
5.36,0.010502
5.37,0.010563
5.38,0.010627
5.39,0.01069
5.4,0.010748
5.41,0.010799
5.42,0.010842
5.43,0.010875
5.44,0.010898
5.45,0.010909
5.46,0.010909
5.47,0.010896
5.48,0.01087
5.49,0.010829
5.5,0.010774
5.51,0.010702
5.52,0.010614
5.53,0.010509
5.54,0.010388
5.55,0.01025
5.56,0.010097
5.57,0.0099288
5.58,0.0097469
5.59,0.0095516
5.6,0.0093435
5.61,0.0091233
5.62,0.0088917
5.63,0.0086494
5.64,0.0083969
5.65,0.008135
5.66,0.0078644
5.67,0.0075859
5.68,0.0073003
5.69,0.0070083
5.7,0.0067107
5.71,0.0064083
5.72,0.0061019
5.73,0.0057922
5.74,0.00548
5.75,0.0051661
5.76,0.0048512
5.77,0.0045364
5.78,0.0042234
5.79,0.0039144
5.8,0.0036112
5.81,0.0033161
5.82,0.0030309
5.83,0.0027578
5.84,0.0024988
5.85,0.0022559
5.86,0.0020312
5.87,0.0018266
5.88,0.0016443
5.89,0.0014856
5.9,0.0013489
5.91,0.001232
5.92,0.0011328
5.93,0.001049
5.94,0.0009784
5.95,0.00091878
5.96,0.00086795
5.97,0.00082368
5.98,0.00078376
5.99,0.00074598
6,0.00070812
6.01,0.00066849
6.02,0.00062741
6.03,0.00058573
6.04,0.00054428
6.05,0.00050392
6.06,0.00046549
6.07,0.00042982
6.08,0.00039776
6.09,0.00037015
6.1,0.00034784
6.11,0.00033167
6.12,0.00032248
6.13,0.00032095
6.14,0.00032714
6.15,0.00034094
6.16,0.00036225
6.17,0.00039096
6.18,0.00042696
6.19,0.00047016
6.2,0.00052044
6.21,0.0005777
6.22,0.00064183
6.23,0.00071273
6.24,0.00079029
6.25,0.00087432
6.26,0.00096418
6.27,0.0010592
6.28,0.0011586
6.29,0.0012618
6.3,0.0013679
6.31,0.0014764
6.32,0.0015864
6.33,0.0016973
6.34,0.0018084
6.35,0.0019189
6.36,0.0020282
6.37,0.0021355
6.38,0.0022403
6.39,0.0023421
6.4,0.0024404
6.41,0.0025345
6.42,0.0026241
6.43,0.0027085
6.44,0.0027872
6.45,0.0028598
6.46,0.0029256
6.47,0.0029842
6.48,0.003035
6.49,0.0030778
6.5,0.0031136
6.51,0.0031438
6.52,0.0031698
6.53,0.0031928
6.54,0.0032143
6.55,0.0032356
6.56,0.0032581
6.57,0.003283
6.58,0.0033118
6.59,0.0033457
6.6,0.0033862
6.61,0.0034344
6.62,0.0034901
6.63,0.0035532
6.64,0.0036232
6.65,0.0037
6.66,0.0037833
6.67,0.0038726
6.68,0.0039679
6.69,0.0040686
6.7,0.0041747
6.71,0.0042857
6.72,0.0044014
6.73,0.0045215
6.74,0.0046452
6.75,0.004772
6.76,0.0049011
6.77,0.0050319
6.78,0.0051637
6.79,0.0052958
6.8,0.0054276
6.81,0.0055583
6.82,0.0056872
6.83,0.0058138
6.84,0.0059373
6.85,0.006057
6.86,0.0061723
6.87,0.0062825
6.88,0.0063871
6.89,0.0064854
6.9,0.0065768
6.91,0.0066606
6.92,0.0067361
6.93,0.0068029
6.94,0.0068602
6.95,0.0069073
6.96,0.0069438
6.97,0.006969
6.98,0.0069832
6.99,0.006987
7,0.0069805
7.01,0.0069643
7.02,0.0069389
7.03,0.0069044
7.04,0.0068615
7.05,0.0068105
7.06,0.0067518
7.07,0.0066859
7.08,0.006613
7.09,0.006534
7.1,0.0064506
7.11,0.0063648
7.12,0.0062788
7.13,0.0061944
7.14,0.0061139
7.15,0.0060391
7.16,0.0059723
7.17,0.0059154
7.18,0.0058705
7.19,0.0058396
7.2,0.0058248
7.21,0.0058277
7.22,0.0058482
7.23,0.0058856
7.24,0.0059394
7.25,0.006009
7.26,0.0060938
7.27,0.0061933
7.28,0.0063068
7.29,0.0064338
7.3,0.0065737
7.31,0.006726
7.32,0.00689
7.33,0.0070649
7.34,0.0072487
7.35,0.0074392
7.36,0.0076342
7.37,0.0078314
7.38,0.0080287
7.39,0.0082238
7.4,0.0084144
7.41,0.0085985
7.42,0.0087736
7.43,0.0089376
7.44,0.0090883
7.45,0.009224
7.46,0.0093457
7.47,0.0094548
7.48,0.0095528
7.49,0.0096412
7.5,0.0097214
7.51,0.0097951
7.52,0.0098636
7.53,0.0099285
7.54,0.0099913
7.55,0.010053
7.56,0.010116
7.57,0.010181
7.58,0.010246
7.59,0.010311
7.6,0.010373
7.61,0.010431
7.62,0.010484
7.63,0.010529
7.64,0.010565
7.65,0.010591
7.66,0.010605
7.67,0.010605
7.68,0.01059
7.69,0.010559
7.7,0.010513
7.71,0.010456
7.72,0.010389
7.73,0.010315
7.74,0.010236
7.75,0.010155
7.76,0.010074
7.77,0.0099959
7.78,0.0099226
7.79,0.0098569
7.8,0.009801
7.81,0.0097566
7.82,0.0097222
7.83,0.0096953
7.84,0.0096737
7.85,0.0096549
7.86,0.0096367
7.87,0.0096166
7.88,0.0095924
7.89,0.0095615
7.9,0.0095218
7.91,0.0094708
7.92,0.0094061
7.93,0.0093261
7.94,0.009232
7.95,0.0091255
7.96,0.0090085
7.97,0.0088827
7.98,0.00875
7.99,0.0086122
8,0.0084711
8.01,0.0083285
8.02,0.0081862
8.03,0.0080461
8.04,0.0079099
8.05,0.0077789
8.06,0.0076523
8.07,0.0075284
8.08,0.007406
8.09,0.0072834
8.1,0.0071592
8.11,0.007032
8.12,0.0069003
8.13,0.0067625
8.14,0.0066173
8.15,0.0064632
8.16,0.0062987
8.17,0.0061229
8.18,0.0059371
8.19,0.0057431
8.2,0.0055428
8.21,0.0053382
8.22,0.0051309
8.23,0.004923
8.24,0.0047163
8.25,0.0045126
8.26,0.0043138
8.27,0.0041217
8.28,0.0039383
8.29,0.0037648
8.3,0.0036004
8.31,0.0034438
8.32,0.0032936
8.33,0.0031485
8.34,0.0030071
8.35,0.002868
8.36,0.0027299
8.37,0.0025914
8.38,0.0024511
8.39,0.0023078
8.4,0.00216
8.41,0.0020069
8.42,0.0018495
8.43,0.0016895
8.44,0.0015283
8.45,0.0013675
8.46,0.0012087
8.47,0.0010535
8.48,0.00090332
8.49,0.00075982
8.5,0.00062452
8.51,0.00049898
8.52,0.00038477
8.53,0.00028301
8.54,0.00019305
8.55,0.00011382
8.56,4.4237e-05
8.57,-1.6771e-05
8.58,-7.0284e-05
8.59,-0.00011738
8.6,-0.00015913
8.61,-0.00019662
8.62,-0.00023092
8.63,-0.00026312
8.64,-0.00029428
8.65,-0.00032524
8.66,-0.0003558
8.67,-0.00038553
8.68,-0.00041399
8.69,-0.00044073
8.7,-0.00046533
8.71,-0.00048735
8.72,-0.00050633
8.73,-0.00052185
8.74,-0.00053346
8.75,-0.00054073
8.76,-0.00054322
8.77,-0.00054065
8.78,-0.00053339
8.79,-0.00052201
8.8,-0.00050703
8.81,-0.00048899
8.82,-0.00046845
8.83,-0.00044595
8.84,-0.00042202
8.85,-0.00039721
8.86,-0.00037206
8.87,-0.00034712
8.88,-0.00032292
8.89,-0.00030024
8.9,-0.00028074
8.91,-0.0002663
8.92,-0.00025881
8.93,-0.00026016
8.94,-0.00027224
8.95,-0.00029692
8.96,-0.00033611
8.97,-0.00039168
8.98,-0.00046553
8.99,-0.00055953
9,-0.00067559
9.01,-0.0008146
9.02,-0.00097357
9.03,-0.0011485
9.04,-0.0013355
9.05,-0.0015305
9.06,-0.0017297
9.07,-0.0019289
9.08,-0.0021242
9.09,-0.0023117
9.1,-0.0024874
9.11,-0.0026474
9.12,-0.0027875
9.13,-0.0029053
9.14,-0.003003
9.15,-0.0030845
9.16,-0.0031533
9.17,-0.0032134
9.18,-0.0032683
9.19,-0.0033218
9.2,-0.0033776
9.21,-0.0034394
9.22,-0.003511
9.23,-0.003596
9.24,-0.0036982
9.25,-0.0038201
9.26,-0.0039593
9.27,-0.0041123
9.28,-0.0042754
9.29,-0.0044451
9.3,-0.0046179
9.31,-0.0047901
9.32,-0.0049581
9.33,-0.0051185
9.34,-0.0052676
9.35,-0.0054018
9.36,-0.0055176
9.37,-0.0056125
9.38,-0.0056883
9.39,-0.0057481
9.4,-0.0057949
9.41,-0.0058316
9.42,-0.0058613
9.43,-0.0058869
9.44,-0.0059115
9.45,-0.0059379
9.46,-0.0059692
9.47,-0.0060085
9.48,-0.0060586
9.49,-0.0061216
9.5,-0.0061952
9.51,-0.0062761
9.52,-0.0063612
9.53,-0.0064472
9.54,-0.0065307
9.55,-0.0066087
9.56,-0.0066778
9.57,-0.0067348
9.58,-0.0067764
9.59,-0.0067993
9.6,-0.0068004
9.61,-0.0067772
9.62,-0.0067306
9.63,-0.0066621
9.64,-0.0065733
9.65,-0.0064661
9.66,-0.0063419
9.67,-0.0062025
9.68,-0.0060494
9.69,-0.0058844
9.7,-0.005709
9.71,-0.0055249
9.72,-0.0053338
9.73,-0.0051373
9.74,-0.0049378
9.75,-0.0047376
9.76,-0.0045389
9.77,-0.0043442
9.78,-0.0041558
9.79,-0.003976
9.8,-0.0038071
9.81,-0.0036516
9.82,-0.0035116
9.83,-0.0033897
9.84,-0.0032881
9.85,-0.0032083
9.86,-0.0031485
9.87,-0.0031062
9.88,-0.0030787
9.89,-0.0030635
9.9,-0.0030579
9.91,-0.0030593
9.92,-0.0030651
9.93,-0.0030728
9.94,-0.0030796
9.95,-0.0030831
9.96,-0.0030805
9.97,-0.00307
9.98,-0.0030524
9.99,-0.0030293
10,-0.0030021
10.01,-0.0029724
10.02,-0.0029417
10.03,-0.0029115
10.04,-0.0028834
10.05,-0.0028589
10.06,-0.0028394
10.07,-0.0028266
10.08,-0.002822
10.09,-0.0028263
10.1,-0.002838
10.11,-0.0028544
10.12,-0.0028734
10.13,-0.0028924
10.14,-0.002909
10.15,-0.0029209
10.16,-0.0029256
10.17,-0.0029208
10.18,-0.002904
10.19,-0.0028728
10.2,-0.0028249
10.21,-0.0027584
10.22,-0.0026744
10.23,-0.0025745
10.24,-0.0024604
10.25,-0.0023337
10.26,-0.002196
10.27,-0.0020491
10.28,-0.0018945
10.29,-0.0017339
10.3,-0.0015689
10.31,-0.0014012
10.32,-0.0012324
10.33,-0.0010639
10.34,-0.00089514
10.35,-0.00072557
10.36,-0.00055443
10.37,-0.00038098
10.38,-0.00020451
10.39,-2.43e-05
10.4,0.00016037
10.41,0.00035022
10.42,0.00054598
10.43,0.00074835
10.44,0.00095807
10.45,0.0011756
10.46,0.0014001
10.47,0.0016306
10.48,0.0018661
10.49,0.0021054
10.5,0.0023477
10.51,0.0025918
10.52,0.0028368
10.53,0.0030815
10.54,0.003325
10.55,0.0035661
10.56,0.003804
10.57,0.0040375
10.58,0.0042655
10.59,0.0044871
10.6,0.0047011
10.61,0.0049065
10.62,0.0051022
10.63,0.0052871
10.64,0.0054603
10.65,0.0056206
10.66,0.0057669
10.67,0.0058982
10.68,0.0060135
10.69,0.0061121
10.7,0.0061956
10.71,0.0062658
10.72,0.0063247
10.73,0.0063742
10.74,0.0064164
10.75,0.006453
10.76,0.0064861
10.77,0.0065176
10.78,0.0065494
10.79,0.0065836
10.8,0.0066219
10.81,0.0066658
10.82,0.0067137
10.83,0.0067635
10.84,0.0068132
10.85,0.0068606
10.86,0.0069035
10.87,0.0069399
10.88,0.0069676
10.89,0.0069846
10.9,0.0069887
10.91,0.0069778
10.92,0.0069497
10.93,0.0069033
10.94,0.0068413
10.95,0.0067672
10.96,0.0066846
10.97,0.0065971
10.98,0.0065083
10.99,0.0064217
11,0.006341
11.01,0.0062698
11.02,0.0062115
11.03,0.0061699
11.04,0.0061485
11.05,0.0061497
11.06,0.0061714
11.07,0.0062102
11.08,0.0062629
11.09,0.006326
11.1,0.0063964
11.11,0.0064706
11.12,0.0065454
11.13,0.0066174
11.14,0.0066833
11.15,0.0067398
11.16,0.0067835
11.17,0.0068123
11.18,0.0068278
11.19,0.0068329
11.2,0.0068305
11.21,0.0068233
11.22,0.0068142
11.23,0.006806
11.24,0.0068015
11.25,0.0068035
11.26,0.0068149
11.27,0.0068386
11.28,0.0068772
11.29,0.0069328
11.3,0.0070038
11.31,0.0070876
11.32,0.0071818
11.33,0.0072839
11.34,0.0073914
11.35,0.0075018
11.36,0.0076127
11.37,0.0077215
11.38,0.0078257
11.39,0.007923
11.4,0.0080107
11.41,0.0080868
11.42,0.0081511
11.43,0.0082036
11.44,0.0082447
11.45,0.0082744
11.46,0.0082929
11.47,0.0083004
11.48,0.008297
11.49,0.0082828
11.5,0.0082582
11.51,0.0082231
11.52,0.0081778
11.53,0.0081226
11.54,0.0080582
11.55,0.0079855
11.56,0.0079055
11.57,0.007819
11.58,0.007727
11.59,0.0076303
11.6,0.0075299
11.61,0.0074266
11.62,0.0073214
11.63,0.0072151
11.64,0.0071087
11.65,0.0070027
11.66,0.0068966
11.67,0.0067893
11.68,0.00668
11.69,0.0065677
11.7,0.0064515
11.71,0.0063304
11.72,0.0062036
11.73,0.00607
11.74,0.0059288
11.75,0.0057789
11.76,0.0056195
11.77,0.0054504
11.78,0.0052741
11.79,0.005094
11.8,0.0049133
11.81,0.0047355
11.82,0.0045637
11.83,0.0044014
11.84,0.0042519
11.85,0.0041184
11.86,0.0040044
11.87,0.003913
11.88,0.0038477
11.89,0.0038107
11.9,0.0038005
11.91,0.0038147
11.92,0.0038506
11.93,0.0039057
11.94,0.0039776
11.95,0.0040636
11.96,0.0041613
11.97,0.0042681
11.98,0.0043816
11.99,0.0044991
12,0.0046182
12.01,0.0047367
12.02,0.0048544
12.03,0.0049713
12.04,0.0050877
12.05,0.0052035
12.06,0.0053189
12.07,0.005434
12.08,0.005549
12.09,0.005664
12.1,0.005779
12.11,0.0058942
12.12,0.0060097
12.13,0.0061255
12.14,0.0062407
12.15,0.0063542
12.16,0.0064651
12.17,0.0065723
12.18,0.0066748
12.19,0.0067716
12.2,0.0068616
12.21,0.0069439
12.22,0.0070174
12.23,0.007081
12.24,0.0071338
12.25,0.0071752
12.26,0.0072065
12.27,0.0072294
12.28,0.0072458
12.29,0.0072575
12.3,0.0072661
12.31,0.0072735
12.32,0.0072815
12.33,0.0072918
12.34,0.0073062
12.35,0.0073265
12.36,0.0073544
12.37,0.0073913
12.38,0.0074368
12.39,0.00749
12.4,0.0075501
12.41,0.0076162
12.42,0.0076875
12.43,0.0077631
12.44,0.0078421
12.45,0.0079238
12.46,0.0080073
12.47,0.0080917
12.48,0.0081761
12.49,0.00826
12.5,0.0083435
12.51,0.008427
12.52,0.0085109
12.53,0.0085956
12.54,0.0086814
12.55,0.0087688
12.56,0.0088582
12.57,0.00895
12.58,0.0090445
12.59,0.0091421
12.6,0.0092432
12.61,0.009348
12.62,0.009455
12.63,0.0095627
12.64,0.0096694
12.65,0.0097735
12.66,0.0098734
12.67,0.0099673
12.68,0.010054
12.69,0.010131
12.7,0.010198
12.71,0.010252
12.72,0.010292
12.73,0.010317
12.74,0.010328
12.75,0.010328
12.76,0.010319
12.77,0.010303
12.78,0.010283
12.79,0.010259
12.8,0.010236
12.81,0.010214
12.82,0.010196
12.83,0.010184
12.84,0.010181
12.85,0.010187
12.86,0.010202
12.87,0.010223
12.88,0.010249
12.89,0.010277
12.9,0.010306
12.91,0.010332
12.92,0.010355
12.93,0.010372
12.94,0.01038
12.95,0.010379
12.96,0.010366
12.97,0.01034
12.98,0.010302
12.99,0.010256
13,0.010205
13.01,0.010152
13.02,0.0101
13.03,0.010051
13.04,0.01001
13.05,0.0099777
13.06,0.0099585
13.07,0.0099551
13.08,0.0099703
13.09,0.010006
13.1,0.010059
13.11,0.010124
13.12,0.010196
13.13,0.010271
13.14,0.010345
13.15,0.010412
13.16,0.010467
13.17,0.010507
13.18,0.010526
13.19,0.010519
13.2,0.010483
13.21,0.010413
13.22,0.010311
13.23,0.010182
13.24,0.010029
13.25,0.0098563
13.26,0.0096664
13.27,0.0094635
13.28,0.0092512
13.29,0.0090331
13.3,0.0088129
13.31,0.0085941
13.32,0.0083805
13.33,0.0081747
13.34,0.0079759
13.35,0.0077823
13.36,0.0075922
13.37,0.0074039
13.38,0.0072155
13.39,0.0070254
13.4,0.0068317
13.41,0.0066327
13.42,0.0064266
13.43,0.0062118
13.44,0.0059864
13.45,0.0057493
13.46,0.005502
13.47,0.0052464
13.48,0.0049847
13.49,0.0047189
13.5,0.004451
13.51,0.0041831
13.52,0.0039173
13.53,0.0036556
13.54,0.0034
13.55,0.0031526
13.56,0.0029155
13.57,0.0026904
13.58,0.0024779
13.59,0.0022784
13.6,0.002092
13.61,0.0019192
13.62,0.0017602
13.63,0.0016154
13.64,0.001485
13.65,0.0013694
13.66,0.0012688
13.67,0.0011836
13.68,0.0011141
13.69,0.0010601
13.7,0.0010196
13.71,0.00099033
13.72,0.00096977
13.73,0.00095555
13.74,0.00094524
13.75,0.00093644
13.76,0.00092672
13.77,0.00091369
13.78,0.00089493
13.79,0.00086803
13.8,0.00083057
13.81,0.00078089
13.82,0.00072029
13.83,0.00065083
13.84,0.00057456
